Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events ≤ t,-215,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-216,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-216,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-217,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-217,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-218,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-218,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-219,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-219,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-220,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-220,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-221,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-221,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-222,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-222,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-223,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-223,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-224,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-224,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-225,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-225,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-226,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-226,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-227,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-227,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-228,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-228,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-229,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-229,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-230,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-230,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-231,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-231,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-232,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-232,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-233,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-233,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-234,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-234,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-235,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-235,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-236,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-236,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-237,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-237,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-238,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-238,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-239,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-239,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-240,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-240,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-241,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-241,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-242,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-242,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-243,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-243,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-244,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-244,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-245,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-245,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-246,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-246,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-247,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-247,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-248,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-248,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-249,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-249,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-250,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-250,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-251,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-251,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-252,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-252,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-253,0.4426475614309311,cycling_1
Sum of contribution of events ≤ t,-253,0.0,cycling_1
Sum of contribution of events > t,-254,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-254,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-255,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-255,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-256,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-256,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-257,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-257,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-258,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-258,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-259,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-259,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-260,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-260,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-261,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-261,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-262,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-262,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-263,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-263,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-264,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-264,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-265,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-265,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-266,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-266,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-267,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-267,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-268,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-268,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-269,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-269,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-270,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-270,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-271,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-271,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-272,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-272,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-273,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-273,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-274,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-274,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-275,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-275,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-276,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-276,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-277,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-277,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-278,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-278,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-279,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-279,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-280,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-280,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-281,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-281,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-282,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-282,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-283,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-283,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-284,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-284,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-285,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-285,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-286,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-286,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-287,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-287,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-288,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-288,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-289,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-289,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-290,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-290,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-291,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-291,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-292,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-292,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-293,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-293,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-294,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-294,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-295,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-295,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-296,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-296,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-297,0.4426475316286087,cycling_1
Sum of contribution of events ≤ t,-297,2.9802322387695312e-08,cycling_1
Sum of contribution of events > t,-298,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-298,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-299,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-299,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-300,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-300,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-301,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-301,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-302,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-302,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-303,0.4426475763320923,cycling_1
Sum of contribution of events ≤ t,-303,-1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-304,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-304,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-305,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-305,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-306,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-306,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-307,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-307,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-308,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-308,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-309,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-309,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-310,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-310,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-311,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-311,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-312,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-312,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-313,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-313,7.450580596923828e-09,cycling_1
Sum of contribution of events > t,-314,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-314,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-315,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-315,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-316,0.4426475837826729,cycling_1
Sum of contribution of events ≤ t,-316,-2.2351741790771484e-08,cycling_1
Sum of contribution of events > t,-317,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-317,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-318,0.4426475465297699,cycling_1
Sum of contribution of events ≤ t,-318,1.4901161193847656e-08,cycling_1
Sum of contribution of events > t,-319,0.4426475539803505,cycling_1
Sum of contribution of events ≤ t,-319,7.450580596923828e-09,cycling_1
